L_mm,W_mm,inset_mm,feedWidth_mm,h_mm,eps_r,f_target_GHz
25.173220171662823,31.564827781227553,8.884438251337356,3.8658408021514212,1.5458655403071417,3.023031894455248,3.350627085744996
25.33827920090828,32.865763639236654,9.078984222684545,6.389517009211872,2.7515901333832584,3.36624333793835,3.088933518305359
32.78965202147927,39.354482013864036,11.786651309056188,3.452033779931184,1.1555831710081503,2.3093819544935634,2.9630474692314315
34.18569693686399,40.680066823442395,12.197026643978663,3.141938485702102,1.0232373943052706,2.2119561671016186,2.909643589489385
47.24570748071983,57.22871624957173,16.817652229878973,5.835142564562082,2.0072143366064896,2.4090504668427486,2.007592375769328
30.73702531515464,38.122458375889195,10.654134317022768,6.731715654243168,2.366794286964579,2.491550102298728,2.9779418892539007
33.04619368137519,41.74914896886734,11.923432788030166,5.396000709599392,2.2291923779038725,3.1704388266534314,2.488099547238902
28.97999389727434,35.7909674510352,10.272143320861534,2.564657101305036,1.0060844892218035,2.9388011843361133,2.986419338450515
37.984886077855215,47.17315862498399,13.251891802996994,8.308166974178762,2.9406232204553806,2.517186536392809,2.397803551522588
24.722307271933435,31.69362203423387,8.691799388465029,6.37706506373399,2.548584867791627,3.020480213796442,3.3380698327656697
30.632916075708348,37.778668384114056,10.981307720379466,3.207057892549652,1.229534573155698,2.840273001964523,2.865355826939539
40.31678617591663,48.738651088602886,14.012308250232426,6.778575104150692,2.2200390509957693,2.2316107563608902,2.4211585436612837
22.520217317773792,29.51668319634514,7.9240587165442244,6.432920015907401,2.812701658484987,3.4401071501033638,3.410687876529371
39.68132492735681,49.946873702732255,14.531333859282041,4.01139434555643,1.7420051262980918,3.406814131364043,2.023184924793301
23.448696922023657,29.66053656802552,8.343703377923626,3.4024147980113155,1.4477875625530885,3.308912292107568,3.4454299656338794
27.85838896860149,34.06395928654433,9.881793377040225,3.234408184842711,1.1728840427094036,2.6119986067031613,3.2767050072752855
24.17351078277236,30.756650425579494,8.416378720215297,5.044129036751339,2.054134574196603,3.1048387356774647,3.4042321612411715
27.19566126272516,34.26641762346617,9.807629440010123,2.5104734136758267,1.1081848335203528,3.4870700051355423,2.9225108400487545
24.46649135953302,31.35311998033711,8.719345295982063,5.657466446273728,2.33343463018959,3.162999203080466,3.3160596078919333
35.55354335282513,44.142844781450385,12.638895112129239,7.171231071078343,2.5805945420527303,2.5816693975438416,2.5392367268296328
23.994493943052323,30.684418682939704,8.56235139613862,4.45061337854701,1.9249532774940632,3.3872127183234126,3.3006084778701554
25.8933155673692,32.987297058238745,9.244995074651465,5.833828482367343,2.3443271299669473,3.044953110011095,3.1974427684501627
26.97849401409604,33.342246311995986,9.356524605397926,4.453997521783675,1.626282495807877,2.639393703906997,3.3350080127263495
33.963282053666866,41.05746819785657,11.982562957143049,5.546389804293412,1.8243156398914124,2.2467249559357647,2.867420211494261
39.77036454167901,48.438273100492836,13.882289918335614,7.930113246574369,2.609721233451248,2.248552645373979,2.4298118781924267
39.3639124607303,49.16882193588266,13.76919023166938,6.446411179864347,2.493985816816944,2.8789162380712456,2.190590768977827
33.234043372415336,39.73013442584092,11.794796542078261,2.7282750605809065,0.913699786570937,2.3109517044918984,2.9343357137285
29.683080434127177,37.59866928350368,10.69449534428602,5.987744950100233,2.3974009341898554,3.028658871947669,2.81095268241516
32.195361072174144,40.18688835289616,11.188019519042031,7.016521936757451,2.5494096284911483,2.61984341482362,2.774450522451793
36.82974026380131,43.91253427906283,13.30894884128445,2.5616726232601224,0.8557716355140066,2.301993295744946,2.658457131058454
25.530614642347498,32.17721565317546,8.953677787078325,4.173838025284151,1.6996964777113939,3.1047664679218077,3.2539701807683086
41.37195619049072,50.558787714855164,14.731187336568834,5.662126574158415,2.0082986623534653,2.525315767613974,2.234655564006629
29.84350537301594,37.57754951226521,10.503922048347203,8.097359648997278,2.900703617459027,2.5639140660297257,2.990296065076597
29.976516189938625,37.4812142723546,10.538863100400565,4.336249642253149,1.7231201373411378,2.995236970104658,2.8315310787671013
38.2413148042358,45.73264259741467,13.316256039436066,2.6615111466773347,0.9012058124478561,2.350894432658991,2.5339590179768923
25.181170739821685,31.852103805475025,8.793381193830568,4.516240193813006,1.8431824239921155,3.114755217194031,3.283190876016511
32.2506438642754,39.67233203201517,11.431800333494865,3.0987014606487504,1.1810441138020336,2.8155133020147356,2.7374238126752486
32.48133149061071,40.8267559312794,11.302166704859276,5.52257244315907,2.1972060319088165,3.0006051274678813,2.59775710159606
33.03111167992259,41.330709785092296,11.902612088875417,4.778828005378906,1.906899768876193,3.0136178904285074,2.5619189219397067
31.93285425146655,38.43501574942083,11.377552351122025,2.77493720457654,0.9552512442809458,2.411814755205859,2.9880404474284177
41.59464627807085,52.25109788584574,14.768395681905703,7.274267198403949,2.8685065311349067,2.9615082556555024,2.039766965812433
32.69248684729188,40.889969959979396,11.647923700518676,4.508332707165101,1.8081563590813368,3.0362746839750594,2.582254889309783
25.259026298477956,32.31155288549274,8.925446737597289,7.85975567782549,2.9146192404126117,2.7019334291410066,3.412197213164788
42.779893889659874,50.98741701385251,14.88439058548753,3.0684995659096104,1.0217116030303388,2.290169691137715,2.293686702183945
39.608124162610316,48.98963813079342,14.077881944320076,2.3578670677551807,0.9566150266125039,3.087908805441264,2.1416644411338925
29.24657660008353,36.12411503936761,10.106900960484804,7.91685340532035,2.591830661695659,2.2302535164565738,3.2673129664541816
38.32830554217033,48.084136059772966,13.853862989962156,5.361139270936441,2.183674262915745,3.105758314973396,2.1772472414324846
26.379401898412535,33.18677042323495,9.307905854365606,3.384043454494988,1.4204760596568744,3.244525209500303,3.1026065657058286
25.325453560333468,32.922333168510264,8.89361843359041,7.0906346508472975,2.979111312401481,3.2488851610474434,3.1259221274612874
32.24475505516457,40.4198102389521,11.727801191316503,3.7199870992411177,1.5497677885566392,3.209336848964596,2.5580271286891745
26.3213660164634,33.286195118531715,9.314228058198605,6.522839932354572,2.4519163491412943,2.757692235587524,3.287619127764518
37.325284409189756,47.07786283371619,13.565202882454962,4.432352060956801,1.9115552193852858,3.3733187786834367,2.154685803253899
32.47332945679473,40.943994480413274,11.419667382674067,3.8476399485320267,1.656243693215159,3.3641801970450604,2.4800744015459175
28.596618994411223,34.676393175229094,10.255106312844818,4.476793956779273,1.502490002698913,2.3186726798219737,3.358072964628896
24.559616136433405,31.17316398579807,8.630477103005072,5.5741903615772355,2.1900418667735586,2.945469254560272,3.4259107204063337
36.927597152364534,45.65197559867978,13.142768857518009,6.262104853715116,2.279540603369485,2.6272639089808907,2.4398161575470967
25.912552966779106,32.37303007904136,9.282062547163246,2.393086913629831,1.0006534267071188,3.22650358563292,3.187368565588773
41.50600497749208,51.39130534183011,14.990047965964546,4.540982837024238,1.7713671030214295,2.9143875470208562,2.0863381400249663
38.241149320007025,45.86112897978578,13.690742531444586,3.290505205717618,1.114581700516239,2.352187121355888,2.5263725188281176
33.13443656130548,39.702489240796446,11.832680966709482,2.924649481428705,0.9850349734529944,2.3314594789596277,2.9273270949743915
38.5422252945867,48.681779494582564,13.53531904882857,5.578947294278386,2.353732899744292,3.268418077077463,2.10914450954629
37.3469687634156,47.09988708953287,13.381841268640654,3.680928779567772,1.6233957506634649,3.4826314520515282,2.1272565711277878
23.89581902031632,31.30305860619298,8.536824338121443,6.802908747217779,2.969202340410316,3.4314231505990165,3.219199350886254
37.185221514322656,45.4782113104165,13.075676526953652,7.498939658709193,2.509723215040361,2.3085509317082695,2.564389378296373
30.6904595888707,38.455209333077676,11.039295467473645,2.419733322292189,1.044634461073533,3.378260700623157,2.6363330138704644
44.09665702980825,53.88570347229724,15.47459423364962,2.427557006038653,0.9238672065000422,2.8092588345923644,2.0170304671511285
38.59519053991312,48.471389698672446,13.750872371984595,6.076473622463965,2.441298734383931,3.0439733927508827,2.1762893701656574
25.983319878423938,32.08340704589677,9.313977558065506,3.8662268927290993,1.4285665898200937,2.6873317533808154,3.443258822711813
34.42391445328736,43.508920865238956,12.575147982727216,4.560879037047253,1.9609424399898598,3.3584860478074923,2.3353937577791792
40.386558738897826,50.76182037515925,14.284165549012803,7.507742118348442,2.9324655783620175,2.9200105697217174,2.1106948471030984
28.25905976182654,35.56520233102382,10.0992048132198,4.420409174219698,1.7999903424891013,3.1044732956800023,2.9440979572028936
31.09755043867179,39.05719601647818,11.025003203842841,8.067247673703376,2.8909052649684295,2.5652521464698994,2.87647146788465
31.768650235365765,39.49501179668061,11.174345577734755,3.54010656670827,1.410238602558492,3.006172377141998,2.6834851291785693
33.216050421147955,41.13929139604302,11.508749428606112,5.679368541538983,2.0840434460719184,2.659357896433869,2.6955476074099733
22.304360427353284,28.94615225436866,7.947535441593984,5.297202601586078,2.3359557708434395,3.4820739678234838,3.4615922114992497
32.896040337770714,41.717161689364325,11.566198512886835,5.478961546474298,2.3064085796185347,3.257933525619033,2.4642914244294913
23.37092640841527,30.497446106791454,8.3026345649791,6.847715165542989,2.8895598092422334,3.2692984158001197,3.3663907767407637
29.650157655650364,37.545137387082924,10.526784842535035,7.61290055697725,2.85200266337883,2.7437159471778045,2.9201227939036847
47.76310559423314,57.043115007285415,17.12032537396649,4.967759560404219,1.6282194071317093,2.2342770668464276,2.067828005159284
26.74482094281059,33.071842294868596,9.31108257667605,6.14778833865995,2.1070875737746975,2.395541958434587,3.480914193972417
22.78723730339818,29.628193274968215,8.033792534623148,6.232912824671235,2.6443231503645035,3.2947546000764216,3.4548715967219046
35.44773336362712,42.90318971535247,12.763222477914814,2.5850422117628,0.9240260926320397,2.5554291935099185,2.622229253506498
23.650506845963537,31.063423138663524,8.394944317479405,6.762255331342125,2.992601041562592,3.49963297527197,3.219351513695116
24.61306448927896,31.967055178534515,8.648597057929589,6.11965051938939,2.6692242594903055,3.4281954488471564,3.1534811227707658
34.88188386822013,43.19862434137317,12.236234693192062,8.521632156503323,2.8989122599691894,2.367907239696944,2.6758162029651404
35.736865585485894,44.8613309934567,12.63426408557752,5.341070336014792,2.1598821290073706,3.073210889727614,2.3429642082551942
38.7672552638822,48.43057134897914,13.963225490257113,4.8090767561334955,1.9446769419883454,3.0730451542706394,2.1703363882994435
28.956458663106407,36.76152939037466,10.359652028310842,4.734587839892509,2.014195045303868,3.307835950414102,2.7802452516679903
27.007074951141167,33.158103712774945,9.396058456153906,2.9361268635104985,1.0948335025914098,2.7245277260761163,3.3149804039875175
26.618278089277617,33.83057268307506,9.281295208691265,5.896300936190129,2.348975489818292,3.0064024167595043,3.1327058835104284
44.92642446826993,53.63281548535171,15.961612855909046,4.815175421691489,1.5712926293745135,2.2189080653682467,2.2045572133801548
33.564593205342874,42.21665047103925,11.720057462505022,7.400276218839893,2.7891491278862466,2.768717398630848,2.5883660676495985
29.614041697433304,37.271799638256695,10.625571106254467,4.006225461846226,1.6723941211067945,3.218748916563486,2.770984233739716
24.25780408377086,30.586253508107387,8.871593869825283,2.57270253554408,1.1235616580438834,3.4343768107549346,3.2935455631201176
33.601575768163656,41.20086682004989,12.07601680335313,5.089634978430944,1.810098663724175,2.535717704788646,2.7381744396193075
32.80018986674949,40.66580972026963,11.422206860018594,6.025522661431157,2.193481879496797,2.627377093373761,2.7389271409893046
45.683555377344994,54.68733702140571,15.979371135142904,3.180078648987878,1.0817008457070996,2.367543638483844,2.1137949921629957
38.65348395990069,47.834180593253464,13.723235466627898,2.9944446141493373,1.2001361856781187,3.033137168244179,2.2082407589741155
25.691895488961443,32.46188237701148,8.90432462835634,5.951288140952557,2.2686270247462597,2.8161501323417344,3.345182614859018
43.1454856828685,51.39457733486464,15.163081088511612,3.5556802893590147,1.171657138758762,2.2531292011464226,2.288433528213006
43.0652893892881,51.42530641540578,15.249885753270117,3.17739875451596,1.0653989164213218,2.3153132938841723,2.2655157264151202
38.95420638053259,47.92312781967015,13.881738303960418,5.1800447570190755,1.9075179958806854,2.6735508193624984,2.3095005776086888
39.76346519632351,50.039498151813184,13.971563584375538,5.2026421491007095,2.181380856879997,3.239233518581756,2.0589682097616486
27.008551746816842,33.96319928381238,9.514646686148025,7.191670234520114,2.5736428155447353,2.559940942591365,3.3103679361601657
41.22171942087149,50.001772564361104,14.569159065776553,4.616973712564387,1.6150386261410405,2.4721541203377235,2.276781529034566
30.5299307659575,37.776981578676164,10.878346307754796,4.928438535808531,1.8175763754929255,2.679587731440704,2.927382157295444
44.860501998765535,54.955929615447545,16.071529360301806,6.675190327823096,2.3693690889460157,2.528168027647227,2.055024804335897
31.54201670418233,38.85471803193007,11.209900704064271,2.669260575682388,1.0357784249475075,2.8917475308449103,2.7675161631734992
33.20959352243774,40.4239842740611,11.683694877801345,3.935791983398139,1.3923351080886381,2.5152116547251486,2.798925899682535
45.208745806742094,54.930165377616014,15.937446784913258,3.4830607555905315,1.2651856153923984,2.618702915258132,2.0301067966665896
36.88585198489368,46.622215819971984,13.308023000607179,4.898852977187745,2.1059033978189072,3.3576854649618637,2.1796431977288773
27.584858487372873,33.96645715726677,9.825338858403168,2.5807692890627436,0.9912246337923322,2.8479748586077744,3.1837568579110074
28.640556657068423,36.07070650283066,10.052728597537,4.236476519510982,1.7496510017052946,3.169071316439629,2.8802616770313185
36.88010498904584,45.637714805590974,13.045294839446045,6.033688424896298,2.2210179309295226,2.672006985318226,2.4256638586980865
31.014300364734424,39.53812712681814,11.003203596042432,4.8359066581888905,2.132704602585152,3.4824698234308737,2.534145088846769
44.435286501858066,53.452811843883055,15.527279247945701,3.9095619637479286,1.341107002445918,2.3987168809396318,2.1526737089306054
40.598964687302704,49.24111040822132,14.629782865656894,3.2923110111332576,1.1814219096484606,2.5706237193020014,2.2798505360769585
41.08362676805884,50.77832519219599,14.887090035532548,4.398526173926842,1.7028730193772554,2.8818648064413313,2.120350618492463
40.6731945490615,50.7488970911941,14.524444101565456,7.879340655998201,2.932834953205812,2.7172122787594644,2.1680583532520785
28.72213445081229,34.97704657608452,10.227510594133559,3.3069221709338317,1.175952692258145,2.5352736751584217,3.2256081064239197
24.968053377427626,31.552462278207656,8.725065851680688,5.263165317097402,2.05754791683378,2.9237917609181086,3.3940639836913786
29.734346405865494,36.243756139987,10.452731002277217,4.355938629996917,1.5120943200893362,2.4431568731247806,3.154239399787906
33.84247771894843,40.973553313869225,12.046721786913624,2.97562058934696,1.052641014426248,2.5151326521396045,2.7614155680266825
35.512634315865846,43.83965235696609,12.655082800280104,2.8938181947000072,1.139597973603245,2.955609687849396,2.4329458298603837
34.841737974382106,41.929736774729065,12.121825023653612,4.6563504513733776,1.5405294120266255,2.267370597869155,2.7988841488273786
37.951132649124645,47.800644230935184,13.84794355480316,3.4189653495939702,1.5091784589443906,3.4869483021069287,2.0950624557091517
34.90243993140048,44.05801248640545,12.432691410585754,6.096867209709211,2.4725012917573106,3.085953538891108,2.3819609821456456
32.89186935831838,40.54071468241203,11.847658019515883,4.192646351070127,1.5675101863945897,2.7353931883914493,2.707364282825237
24.56968426227702,30.96464026392497,8.92470889176035,2.4478859763911545,1.0734538916681986,3.4545349838664663,3.245929111681594
27.81303252244773,33.58671621220383,9.940500420123177,2.7314930280302305,0.9462917882069105,2.4356029860153585,3.407510685231557
28.570353966543816,35.77095880150826,10.373213689809763,2.6106851156377786,1.107499228577837,3.2943774097857537,2.861709669769868
41.47239041429042,49.87298234914144,14.883808910464612,3.372891849713443,1.1613847554481844,2.412752725725416,2.3024409800716166
28.88094751939881,35.92437154139665,10.392284651161573,4.1072976653973905,1.5894270650717055,2.879985052199855,2.9977958310443
31.506273405198883,39.69581042625616,11.206624642084163,4.192180940481176,1.7660967988544807,3.2615792713130505,2.588667661133953
33.43996168605503,41.54798344834529,11.74325713713603,6.776268728042515,2.4447406363877526,2.5917912364133846,2.69401967850441
34.31368297222973,43.21513975584903,12.33738263989662,3.816328040698155,1.6445606870210652,3.3694469452569393,2.3483190427202256
25.38333803932974,31.52468785589168,9.206048564533459,2.6506192501733357,1.057175689558401,3.01150939468819,3.3597081664468202
30.996238161383964,37.82278404855414,11.117488265666681,3.0332053504960568,1.1063985598594521,2.635377299054212,2.941562079607127
28.842409258486676,36.690396369066,10.24341379513068,7.126686382366321,2.766563682712107,2.893499419569218,2.9301091338927705
41.21777295202272,50.155565429897294,14.75820491941712,3.720004089011557,1.3466761075918248,2.6052386881342127,2.2275123195991267
41.720752348077994,52.118728883242184,15.01677888690145,6.3122956289525565,2.4774091086295194,2.9408565903327117,2.050298652103669
32.746359949101596,40.86005705477851,11.919082947729892,2.4735110802603875,1.043389821301456,3.267634496073617,2.513122623073861
40.446625316019734,50.217163660500844,14.067123514300384,6.862937225270495,2.554049804715018,2.716473477728478,2.1912329934979735
35.242259882085584,44.4864211242472,12.60129962149819,5.810678781255221,2.3840803804013637,3.1389283389109863,2.3438770928489623
28.45391276497329,35.298824031144406,10.045169319709096,3.4780575036486807,1.3539579295952962,2.905541776351875,3.0409226667006504
35.23146033551015,44.600138930079886,12.573065486197862,4.823296699010192,2.083461948485465,3.380985729733717,2.2723965752021384
29.772360102025473,37.41921514162534,10.755894626830818,2.605876239948778,1.1373730868553764,3.4314683414953597,2.693008705466199
28.63547304261902,36.93587223007895,10.185795849084272,6.6644850009347945,2.850660221463947,3.3337610816273973,2.7588330183266994
25.821955372109677,33.21490905630103,9.066975800979266,5.433545726663715,2.3559249954894774,3.3992491955304844,3.044976235815338
29.648731584873957,37.08090818301599,10.625741649725486,4.367775701949127,1.7330874768652493,2.988729560297713,2.86443254025022
23.26740997597655,29.719616320567283,8.182917712010042,4.129201309953417,1.7918466170890908,3.4032390667788093,3.4015505221535225
23.459772596512824,29.451776595718236,8.549031369872413,2.5343617995069647,1.0742578986471871,3.2905675123797145,3.477261798443502
25.862221510375907,32.60978824728948,9.07356155373916,5.435749896822383,2.1008059586388446,2.8744894742638936,3.3048445430931923
43.262639484850496,53.431630504449906,14.952306019495149,7.034814403879373,2.5662775869156254,2.635756414139671,2.082142458233047
35.58075471841953,44.00384027402693,12.784183449776009,5.32502856995857,1.9822703264634305,2.7176193016682264,2.5002487575367165
35.479779711771236,44.06364045400969,12.46141251618602,6.615403626045301,2.4225027458414465,2.651039162465096,2.5195189915489418
38.078462712679254,46.639080010588025,13.370768594277761,2.9310634449291144,1.1098854448355597,2.788171370972502,2.3369072344099733
31.642354747690767,39.89858509945441,11.032923752906164,7.506270183856255,2.8126609823498203,2.744603084355912,2.7475516591092197
29.481093883818502,36.65969763934637,10.715157868588253,2.9538149176528012,1.1916791271134533,3.0625985836217238,2.8708825254170653
40.455113633208754,49.35027261625562,14.678834034542211,2.639681826189002,0.9877692697730165,2.739011360845131,2.222994091629669
31.308971569568772,38.64914961896626,11.284702314989502,2.39610278349528,0.9475682502545405,2.974000522516057,2.753292515496864
34.9851581320458,43.849721012092935,12.425692534398419,2.904943522853597,1.2513072090604158,3.367470576272928,2.3148583896433785
42.755707653815975,52.863875249006945,14.897358072805737,5.361622992460899,2.0426504931777565,2.813687028642999,2.0548245017721425
27.55672431492306,34.449979096234856,9.691880664403396,5.157994801336169,1.9536585925206762,2.789275485172436,3.163291425042516
33.34094851275373,41.15114017706715,11.728081721204665,2.9174867624509946,1.1415285410475675,2.9275324307006834,2.6011445913129894
24.057838133442036,30.60959059085818,8.537575316792038,3.715727277379885,1.6212804958154567,3.4299501007737225,3.292678431520276
30.314750491237337,37.02558757906177,10.628356182538129,2.291406482424576,0.8558499824527588,2.7313544224275255,2.9659993148585233
30.373816451072674,36.94749026812591,10.807202459825866,3.7242024595524224,1.308364552493757,2.4885638105128343,3.073958343271096
47.106962237212876,57.231217933565695,16.37342927046022,7.592182871549902,2.5598153878210166,2.335341156579946,2.0295658066315463
31.382057690854893,38.00907004034742,11.00378741314022,2.8839902247568854,1.0187710640705594,2.5096376153607447,2.979119161777812
25.65935092571588,33.12962665615168,9.054767576195164,6.167916364290745,2.6264837020473815,3.3124054085381713,3.083400397783489
31.178089909643212,37.951834295428476,11.18163212056189,4.136839860148806,1.4449250065742292,2.4664795840405676,3.0021277048559694
48.32269735407147,57.72602111909246,16.809392007599197,3.7541835657881997,1.2573497613212603,2.311161090110809,2.019502885266104
37.78956240779628,46.928133678674115,13.65428201030182,4.383414456613304,1.7271340113034956,2.9579540292606,2.272153152634696
28.03272284084133,34.44362461921868,9.862491184478435,3.7494488541290583,1.3707315535488436,2.6443625572072387,3.2261653426076613
31.543390424351724,39.02765861462963,11.041605483207842,6.090357013928557,2.173127597268095,2.548482733069739,2.8854424137722114
31.338591388882246,38.647394523820125,11.306141025187834,3.8430456667736195,1.447824670992219,2.766964487875912,2.8280707712779702
29.424763130658448,36.67185901805956,10.246571875932233,7.9374088873350175,2.710629546975408,2.3821471284963884,3.1454086912396413
24.306500304049113,30.828246851995118,8.491396832969043,4.138622997111775,1.7354697098323137,3.23981183273151,3.341828340341137
35.774216309029725,44.67738639982563,12.54722983945835,5.636923977148762,2.193652083617524,2.904124479059127,2.403016039077419
36.344049881309246,46.38821704065519,12.94355179520658,7.004191996319945,2.965684797547815,3.285409307839089,2.2090341111092364
41.286449557546014,49.84437718180026,14.910352942352239,2.352119474618781,0.8404594884044269,2.55399952447518,2.257518928772455
39.6815634830459,49.0402676895531,14.172164900721812,3.5674991930898963,1.4029214855118533,2.9494714181685295,2.1766266243352117
27.44984146186559,34.44722675176588,9.64250600237196,2.966154995051939,1.2541267978733273,3.2786643448193624,2.977130582527796
36.082080870936096,46.01411303366607,12.932407495498174,6.317147208531058,2.7225581706375337,3.3700242344025364,2.205328445103211
29.165430395268228,36.27321569954197,10.580989197650185,2.938007929498556,1.1858168129715891,3.064547676910132,2.9007752906504805
33.9378926043158,41.9727085629071,11.767217064912204,5.240855258946112,1.9416189516222426,2.698080086724347,2.62815578733811
37.262735026027194,46.239923174267275,13.411730006956203,2.3831050438084875,0.9821570694352783,3.1594437013542818,2.249425053134119
37.979478128013625,46.53316280132704,13.393426036589629,3.8661184197215617,1.4351262208955398,2.7060842982545696,2.3680236645219814
29.349280869566044,36.38619193781295,10.304101506566093,5.679267119885626,2.0460902086531743,2.586258230310128,3.0785688577763684
26.169086065762684,33.69217616506176,9.214863073179366,5.540834233896333,2.411658613862551,3.4178786611221854,2.995506748043972
45.079745271157186,55.07781875599703,15.638292242432284,5.9225875020687555,2.109171447540561,2.5409432575897726,2.046774702591927
